gmina id,gmina name,latitude,longitude,avg income,% PiS Votes,registered voters,ballots counted,powiat,wojewodztwo
403043,Koronowo,53.32509651,17.87785309,604,30.82552024,18742,8746,bydgoski,kujawsko-pomorskie
225033,Bogatynia,50.94228228,14.94288584,1074,21.14274338,18705,10046,zgorzelecki,dolno?l?skie
220033,Trzebnica,51.34413668,17.10892642,825,28.53010499,18704,9334,trzebnicki,dolno?l?skie
1212073,Wolbrom,50.38884059,19.73480349,848,38.13864745,18703,9434,olkuski,ma?opolskie
222033,Wo?¢w,51.3433489,16.6183664,682,28.32048957,18698,8824,wo?owski,dolno?l?skie
2407011,Lubliniec,50.63578539,18.69848806,900,28.51706893,18575,9198,lubliniecki,?l?skie
3201011,Bia?ogard,54.00753309,15.9706217,685,23.78807379,18562,9324,bia?ogardzki,zachodniopomorskie
208041,Nowa Ruda,50.57162987,16.51695924,686,26.15746796,18547,7646,k?odzki,dolno?l?skie
1210163,Stary S?cz,49.51907128,20.63246625,504,56.46338845,18539,9314,nowos?decki,ma?opolskie
1605023,Krapkowice,50.45407224,17.94165034,737,16.71750352,18525,8524,krapkowicki,opolskie
610033,??czna,51.30352632,22.85848375,923,42.48268514,18515,9385,??czy?ski,lubelskie
2215011,Reda,54.62082436,18.34136211,849,24.58738891,18487,9452,wejherowski,pomorskie
2402052,Jasienica,49.84506411,18.90946354,969,36.26096491,18472,9120,bielski,?l?skie
1812053,Nisko,50.48432995,22.15056198,725,38.75218659,18378,8575,ni?a?ski,podkarpackie
1418032,Lesznowola,52.07810372,20.9247532,2353,25.10280708,18346,11186,piaseczy?ski,mazowieckie
1432063,O?ar¢w Mazowiecki,52.21852088,20.75626992,1340,31.42913619,18215,10118,warszawski zachodni,mazowieckie
2206011,Ko?cierzyna,54.11884127,17.98670328,754,28.16604833,18181,9973,ko?cierski,pomorskie
1416011,Ostr¢w Mazowiecka,52.80045198,21.88882157,836,49.08001712,18179,9348,ostrowski,mazowieckie
2215102,Wejherowo,54.60226027,18.23921885,673,32.84743534,18162,9124,wejherowski,pomorskie
217043,Strzelin,50.76183835,17.07346652,774,26.77856825,18122,8996,strzeli?ski,dolno?l?skie
219021,?wiebodzice,50.8752963,16.33583139,922,28.06015388,18074,8578,?widnicki,dolno?l?skie
223043,K?ty Wroc?awskie,51.02751222,16.80933608,1204,29.25107428,18057,9774,wroc?awski,dolno?l?skie
215033,Jelcz-Laskowice,51.02697739,17.41753913,881,34.01643719,18022,9369,o?awski,dolno?l?skie
1203043,Libi??,50.08401447,19.32159057,942,39.01656315,17980,9660,chrzanowski,ma?opolskie
2002063,?apy,53.00060171,22.87284271,559,60.30309409,17922,9502,bia?ostocki,podlaskie
224053,Z?bkowice ?l?skie,50.60257887,16.81743816,757,26.89113356,17917,8910,z?bkowicki,dolno?l?skie
1602033,G?ubczyce,50.19123157,17.78093275,609,31.19103119,17900,9009,g?ubczycki,opolskie
2608043,Pi?cz¢w,50.48097398,20.54854484,625,25.1847023,17864,9204,pi?czowski,?wi?tokrzyskie
3009011,Ko?o,52.20258112,18.62843107,949,28.47794201,17814,8863,kolski,wielkopolskie
1211032,Czarny Dunajec,49.43277148,19.85846599,270,60.69542254,17811,6816,nowotarski,ma?opolskie
608011,Lubart¢w,51.46619217,22.61712849,845,39.08058069,17745,9506,lubartowski,lubelskie
2014011,Zambr¢w,52.9819665,22.24296628,663,42.22553403,17744,8052,zambrowski,podlaskie
2810011,Mr?gowo,53.86812794,21.30009631,780,24.15773777,17739,9053,mr?gowski,warmi?sko-mazurskie
1421011,Piast¢w,52.18515778,20.84365889,1441,33.1677759,17668,10067,pruszkowski,mazowieckie
1420011,P?o?sk,52.62953424,20.36463695,1043,32.60036085,17641,8868,p?o?ski,mazowieckie
2004011,Grajewo,53.63758143,22.45313161,733,41.56232051,17477,8705,grajewski,podlaskie
2005011,Hajn¢wka,52.73716738,23.56957657,778,16.25711173,17464,8261,hajnowski,podlaskie
1434011,Koby?ka,52.33705761,21.18786004,1259,35.37435285,17377,10044,wo?omi?ski,mazowieckie
1808053,Nowa Sarzyna,50.31919105,22.30693304,344,67.87927473,17333,8714,le?ajski,podkarpackie
3202023,Choszczno,53.16709912,15.4580869,643,27.59309292,17184,8513,choszcze?ski,zachodniopomorskie
1213023,Brzeszcze,49.97321906,19.14537322,1032,42.81816197,17158,9162,o?wi?cimski,ma?opolskie
2803011,Dzia?dowo,53.24162454,20.17536497,838,29.67499394,17142,8246,dzia?dowski,warmi?sko-mazurskie
1810042,?a?cut,50.03892209,22.24278514,558,57.85737335,17089,9297,?a?cucki,podkarpackie
1204023,D?browa Tarnowska,50.17558589,21.02066414,565,53.7078373,17066,8064,d?browski,ma?opolskie
210011,Luba?,51.1131537,15.27924205,819,25.95032945,17056,7892,luba?ski,dolno?l?skie
2406013,K?obuck,50.9100292,18.99630848,854,28.10816753,17051,9097,k?obucki,?l?skie
2408011,?aziska G¢rne,50.14276464,18.85383761,966,32.88683603,17027,8660,miko?owski,?l?skie
2813043,Olecko,54.01652565,22.49190049,595,26.23363545,17023,7944,olecki,warmi?sko-mazurskie
1819043,Strzy?¢w,49.86502176,21.78007444,490,50.22375655,16906,7821,strzy?owski,podkarpackie
2811043,Nidzica,53.42242783,20.49643206,554,41.92384271,16855,8036,nidzicki,warmi?sko-mazurskie
1816132,Trzebownisko,50.11863917,22.06030646,623,55.54200842,16835,9022,rzeszowski,podkarpackie
616043,Ryki,51.62191406,21.94868877,687,40.4191947,16794,9065,rycki,lubelskie
1432013,B?onie,52.20139174,20.58884417,1065,30.32222222,16789,9000,warszawski zachodni,mazowieckie
812033,Wschowa,51.80936187,16.29268137,580,46.72120504,16759,7701,wschowski,lubuskie
2415031,Rydu?towy,50.07065606,18.41704686,845,35.92858914,16677,8066,wodzis?awski,?l?skie
810073,Szprotawa,51.56757094,15.60037766,575,29.02356902,16576,7425,?aga?ski,lubuskie
3211012,Dobra (Szczeci?ska),53.49022048,14.38736759,1850,19.23807619,16560,10001,policki,zachodniopomorskie
2202043,Czersk,53.80948718,17.93650275,524,36.6570388,16539,7963,chojnicki,pomorskie
1421062,Raszyn,52.12030816,20.91649844,1530,36.78337428,16525,9768,pruszkowski,mazowieckie
2415062,Gorzyce,49.97076283,18.39645247,872,43.46434515,16424,7811,wodzis?awski,?l?skie
1206172,Zielonki,50.14096046,19.9398634,1699,30.7529752,16384,8991,krakowski,ma?opolskie
618011,Tomasz¢w Lubelski,50.44659423,23.4266059,779,43.78290298,16355,7978,tomaszowski,lubelskie
2613063,W?oszczowa,50.83048308,19.94661349,634,31.20469451,16249,8691,w?oszczowski,?wi?tokrzyskie
1816033,Boguchwa?a,49.9940648,21.86916496,799,54.69575201,16153,8710,rzeszowski,podkarpackie
1808042,Le?ajsk,50.24755904,22.40725176,364,62.72293394,16129,7962,le?ajski,podkarpackie
223083,Siechnice,51.03116867,17.14661716,1339,26.0850881,16097,9308,wroc?awski,dolno?l?skie
2408031,Orzesze,50.10174433,18.79446087,1018,39.41668718,16023,8126,miko?owski,?l?skie
3210033,D?bno,52.77725394,14.72841665,584,26.24053827,16013,7134,my?liborski,zachodniopomorskie
1218033,Kalwaria Zebrzydowska,49.88369098,19.67532619,789,42.46628131,15995,7785,wadowicki,ma?opolskie
1208053,Miech¢w,50.34809188,20.05657322,627,43.59317905,15990,8210,miechowski,ma?opolskie
220013,Oborniki ?l?skie,51.28982733,16.89262618,986,31.91084229,15979,8928,trzebnicki,dolno?l?skie
606011,Krasnystaw,50.98935339,23.16851915,747,39.56872602,15935,7559,krasnostawski,lubelskie
1609083,Ozimek,50.69249118,18.22288694,640,21.18218877,15933,6378,opolski,opolskie
3210043,My?lib¢rz,52.94878393,14.85562272,549,25.75715859,15919,7264,my?liborski,zachodniopomorskie
207011,Kamienna G¢ra,50.78456117,16.0317096,650,26.15111354,15877,7319,kamiennog¢rski,dolno?l?skie
403012,Bia?e B?ota,53.0861144,17.88949368,1295,23.6452614,15861,8378,bydgoski,kujawsko-pomorskie
416063,Tuchola,53.64332895,17.86400507,591,32.08160083,15837,7696,tucholski,kujawsko-pomorskie
1816063,G?og¢w Ma?opolski,50.15830908,21.97911579,703,54.71592185,15765,8906,rzeszowski,podkarpackie
3024083,Wronki,52.71873842,16.24865025,916,18.69839728,15754,8236,szamotulski,wielkopolskie
2818033,Go?dap,54.24997173,22.33551114,495,18.70562534,15733,7324,go?dapski,warmi?sko-mazurskie
204013,G¢ra,51.68738122,16.53984303,527,30.28212205,15705,6522,g¢rowski,dolno?l?skie
1414043,Nasielsk,52.57925361,20.77115945,613,29.79169235,15691,8113,nowodworski,mazowieckie
1201022,Bochnia,49.98558069,20.42725354,679,59.0035308,15639,7647,boche?ski,ma?opolskie
218043,?roda ?l?ska,51.1749426,16.59421418,816,23.87665198,15628,7945,?redzki,dolno?l?skie
208063,Bystrzyca K?odzka,50.28143595,16.6415789,536,32.76653171,15499,7410,k?odzki,dolno?l?skie
1434113,T?uszcz,52.42168409,21.45998888,710,47.32213179,15498,7618,wo?omi?ski,mazowieckie
407063,Kruszwica,52.6483682,18.37504343,533,27.43350699,15493,7294,inowroc?awski,kujawsko-pomorskie
2804073,Pas??k,54.05729819,19.6902468,572,31.45423571,15491,6457,elbl?ski,warmi?sko-mazurskie
2201063,Miastko,54.04767816,17.00595223,616,29.94908655,15487,6678,bytowski,pomorskie
1020021,Ozork¢w,51.95607279,19.28541256,700,33.65867262,15477,7172,zgierski,?¢dzkie
1216153,?abno,50.14376708,20.86600163,529,60.73131955,15460,6919,tarnowski,ma?opolskie
3005023,Grodzisk Wielkopolski,52.23711367,16.35825879,816,20.28773145,15407,7507,grodziski,wielkopolskie
1601033,Grodk¢w,50.67442749,17.33586061,634,34.79899497,15401,6368,brzeski,opolskie
1429011,Soko?¢w Podlaski,52.4085484,22.23544713,991,41.47588611,15383,8605,soko?owski,mazowieckie
1412151,Sulej¢wek,52.24508965,21.28475709,1433,39.52717631,15381,9052,mi?ski,mazowieckie
2414011,Bieru?,50.08373965,19.13983263,1082,47.83102144,15375,7930,bieru?sko-l?dzi?ski,?l?skie
609112,Niemce,51.34809057,22.55270169,770,39.11637931,15282,8352,lubelski,lubelskie
1425011,Pionki,51.46859117,21.44134057,684,38.97429102,15250,7546,radomski,mazowieckie
1820043,Nowa D?ba,50.47985335,21.73643688,540,50.59356451,15235,6402,tarnobrzeski,podkarpackie
805053,S?ubice,52.35794206,14.63762544,800,18.27898054,15228,7298,s?ubicki,lubuskie
1406113,Warka,51.79462465,21.14108776,716,40.01954216,15218,7164,gr¢jecki,mazowieckie
3001011,Chodzie?,52.98535397,16.91566405,855,21.30513283,15198,7754,chodzieski,wielkopolskie
1430053,Szyd?owiec,51.24238502,20.84925294,527,49.10833434,15185,8243,szyd?owiecki,mazowieckie
3212053,Pyrzyce,53.14767357,14.89892323,574,26.61998902,15182,7284,pyrzycki,zachodniopomorskie
3210013,Barlinek,52.98110363,15.16391379,736,26.58840792,15133,6815,my?liborski,zachodniopomorskie
3021123,Pobiedziska,52.48417476,17.27165664,1020,22.28202368,15102,8361,pozna?ski,wielkopolskie
2814023,Biskupiec,53.86043587,20.97032501,551,23.63310427,15099,6694,olszty?ski,warmi?sko-mazurskie
415042,Lubicz,53.03976414,18.76448659,942,28.9946822,15076,7898,toru?ski,kujawsko-pomorskie
3017042,Ostr¢w Wielkopolski,51.67313044,17.78297988,648,45.02376103,15052,7365,ostrowski,wielkopolskie
1404011,Gostynin,52.42405029,19.46514641,714,33.44666919,15049,7941,gostyni?ski,mazowieckie
1417011,J¢zef¢w,52.13299033,21.22857566,2021,29.26011318,14981,9542,otwocki,mazowieckie
404011,Che?mno,53.34920314,18.42650465,777,21.33333333,14968,7275,che?mi?ski,kujawsko-pomorskie
604011,Hrubiesz¢w,50.81025835,23.88468209,657,41.74277586,14932,6679,hrubieszowski,lubelskie
1213062,O?wi?cim,50.02275584,19.24935333,1072,38.08546596,14882,8284,o?wi?cimski,ma?opolskie
1219022,Gd¢w,49.92364899,20.20578833,650,40.44107699,14846,7391,wielicki,ma?opolskie
811063,Lubsko,51.82182827,14.96844466,545,22.16676453,14839,6812,?arski,lubuskie
223052,Kobierzyce,50.97944829,16.93770472,2023,24.40229732,14778,7487,wroc?awski,dolno?l?skie
3031011,Z?ot¢w,53.3625997,17.03532957,801,24.42225392,14758,7010,z?otowski,wielkopolskie
2216053,Sztum,53.93101094,19.00191222,622,20.32212885,14728,7140,sztumski,pomorskie
1427011,Sierpc,52.85818148,19.66576362,880,26.98845206,14609,7707,sierpecki,mazowieckie
1008011,Konstantyn¢w ?¢dzki,51.7534101,19.31655677,915,28.33577713,14598,8184,pabianicki,?¢dzkie
1608033,Olesno,50.88566883,18.48386035,636,20.3125,14584,5568,oleski,opolskie
3014033,Mi?dzych¢d,52.58562075,15.91397662,688,21.84417441,14512,6995,mi?dzychodzki,wielkopolskie
1810011,?a?cut,50.07156666,22.22380446,886,45.99946121,14507,7424,?a?cucki,podkarpackie
2406092,Wr?czyca Wielka,50.8370572,18.89476527,694,30.30037912,14493,6858,k?obucki,?l?skie
1803063,Pilzno,49.96865951,21.28684487,466,58.81889764,14481,7620,d?bicki,podkarpackie
612053,Opole Lubelskie,51.12499159,21.97592488,476,45.46995378,14474,6490,opolski,lubelskie
2605083,St?pork¢w,51.14614855,20.58444304,477,50.22152351,14456,6997,konecki,?wi?tokrzyskie
1211052,Jab?onka,49.51323276,19.67557243,364,59.58984951,14378,6778,nowotarski,ma?opolskie
1216103,Tuch¢w,49.88145996,21.05973801,466,63.27370812,14333,7044,tarnowski,ma?opolskie
1817052,Sanok,49.5763659,22.22998156,435,54.64013679,14316,6433,sanocki,podkarpackie
1801083,Ustrzyki Dolne,49.4858366,22.56633205,503,51.81587207,14308,6691,bieszczadzki,podkarpackie
802063,Krosno Odrza?skie,52.06261834,15.10816437,759,14.94499214,14258,6999,kro?nie?ski,lubuskie
1433053,?och¢w,52.56384534,21.71229886,561,51.67213115,14243,7625,w?growski,mazowieckie
2202032,Chojnice,53.7215001,17.57404812,595,32.07489724,14228,6569,chojnicki,pomorskie
1426082,Siedlce,52.17492848,22.27425818,834,50.42310275,14164,7445,siedlecki,mazowieckie
2814013,Barczewo,53.8338451,20.72324551,704,30.81232493,14140,6426,olszty?ski,warmi?sko-mazurskie
3021083,Kostrzyn,52.37566869,17.25340871,826,27.37183265,14083,6788,pozna?ski,wielkopolskie
1013011,Rawa Mazowiecka,51.7641265,20.24646659,1084,38.20976235,14082,7027,rawski,?¢dzkie
3203023,Drawsko Pomorskie,53.51819926,15.81995574,656,25.21508934,14027,6044,drawski,zachodniopomorskie
1432072,Stare Babice,52.26210414,20.7980802,2340,29.38120526,13986,8662,warszawski zachodni,mazowieckie
224063,Zi?bice,50.58965047,17.03798864,488,30.54442218,13979,5988,z?bkowicki,dolno?l?skie
1205042,Gorlice,49.65561824,21.14918997,471,54.12347207,13978,6463,gorlicki,ma?opolskie
2405021,Pyskowice,50.38976356,18.60774324,802,26.77647059,13969,6375,gliwicki,?l?skie
1211123,Rabka-Zdr¢j,49.60538772,19.96844041,600,54.18060201,13944,6877,nowotarski,ma?opolskie
2210023,Nowy Dw¢r Gda?ski,54.19769884,19.15282417,531,26.45023072,13893,6068,nowodworski,pomorskie
212033,Lw¢wek ?l?ski,51.1123168,15.59208109,570,31.00917431,13870,6540,lw¢wecki,dolno?l?skie
3016023,Rogo?no,52.73714349,16.99340099,549,22.32968283,13853,7031,obornicki,wielkopolskie
3011053,?migiel,52.00741625,16.5541667,570,33.81742739,13830,6266,ko?cia?ski,wielkopolskie
1205023,Biecz,49.73215776,21.2239456,450,55.20315447,13796,5833,gorlicki,ma?opolskie
208072,K?odzko,50.44423157,16.65253423,528,30.54044867,13788,5884,k?odzki,dolno?l?skie
2205042,Sierakowice,54.34551374,17.86968756,740,54.15055427,13763,7758,kartuski,pomorskie
1408022,Jab?onna,52.39357262,20.87790614,1697,26.87609075,13729,8022,legionowski,mazowieckie
2415021,Radlin,50.04058792,18.46932999,958,32.65429304,13729,6627,wodzis?awski,?l?skie
611052,?uk¢w,51.93616232,22.36086103,452,54.11952422,13720,6894,?ukowski,lubelskie
2410042,Paw?owice,49.95522443,18.69835014,964,50.46373727,13699,6577,pszczy?ski,?l?skie
1210073,Krynica-Zdr¢j,49.44139999,20.99664333,630,38.46153846,13674,6747,nowos?decki,ma?opolskie
601011,Mi?dzyrzec Podlaski,51.97661738,22.78614027,583,41.76334107,13665,6896,bialski,lubelskie
1434041,Zielonka,52.29256407,21.260455,1603,32.5091352,13632,8210,wo?omi?ski,mazowieckie
806023,Drezdenko,52.80999602,15.81693079,571,26.37745408,13629,6316,strzelecko-drezdenecki,lubuskie
1421042,Micha?owice,52.14852111,20.84572424,2918,26.56867047,13625,9116,pruszkowski,mazowieckie
1805042,Jas?o,49.74262305,21.48989094,512,65.28812529,13576,6577,jasielski,podkarpackie
219072,?widnica,50.82456587,16.47615475,813,32.98103823,13572,6434,?widnicki,dolno?l?skie
806043,Strzelce Kraje?skie,52.90489385,15.48305566,576,25.78099309,13556,6082,strzelecko-drezdenecki,lubuskie
2402093,Wilamowice,49.9136243,19.13538413,938,48.03065134,13550,6525,bielski,?l?skie
1422011,Przasnysz,53.01813299,20.87963559,835,32.62154177,13544,7446,przasnyski,mazowieckie
2604123,Morawica,50.742486,20.61591145,801,37.70771197,13535,7041,kielecki,?wi?tokrzyskie
1816113,Soko?¢w Ma?opolski,50.23537441,22.13154583,416,65.94255722,13527,6859,rzeszowski,podkarpackie
1403011,Garwolin,51.89535418,21.6219195,1039,44.48615066,13516,7726,garwoli?ski,mazowieckie
2603033,Kazimierza Wielka,50.25307727,20.46844268,394,38.65126444,13477,6406,kazimierski,?wi?tokrzyskie
2819033,W?gorzewo,54.20703644,21.66542937,584,22.36531834,13477,5513,w?gorzewski,warmi?sko-mazurskie
2802011,Braniewo,54.37735541,19.81864798,794,22.7177114,13457,7131,braniewski,warmi?sko-mazurskie
1214053,Proszowice,50.20317222,20.3639384,551,34.59890678,13431,6769,proszowicki,ma?opolskie
801011,Kostrzyn nad Odr?,52.61267797,14.64804289,952,32.31393353,13421,6409,gorzowski,lubuskie
1207092,Mszana Dolna,49.66185513,20.10199911,345,66.58074299,13398,6595,limanowski,ma?opolskie
2413031,Radzionk¢w,50.40236405,18.90092658,919,34.56843941,13313,6882,tarnog¢rski,?l?skie
1206072,Liszki,50.042386,19.74664784,850,46.31888317,13309,6805,krakowski,ma?opolskie
214073,Syc¢w,51.29240521,17.64342693,710,23.94606324,13251,6452,ole?nicki,dolno?l?skie
605053,Jan¢w Lubelski,50.64865394,22.4121522,638,67.20504538,13210,6501,janowski,lubelskie
2604142,Piekosz¢w,50.86895495,20.42004943,578,48.30166955,13166,6948,kielecki,?wi?tokrzyskie
3021113,Murowana Go?lina,52.60228094,17.0474933,906,22.30610844,13116,7285,pozna?ski,wielkopolskie
616011,D?blin,51.57326294,21.87892,879,37.67854458,13111,6651,rycki,lubelskie
3203063,Z?ocieniec,53.53958429,16.02520953,643,28.33632068,13109,6137,drawski,zachodniopomorskie
1010093,Sulej¢w,51.35697,19.82363649,703,42.75054865,13083,6835,piotrkowski,?¢dzkie
802011,Gubin,51.95415304,14.73398059,734,20.03415884,13048,5855,kro?nie?ski,lubuskie
2212082,S?upsk,54.48661696,17.02354087,938,24.86583184,12986,5590,s?upski,pomorskie
412011,Rypin,53.0652497,19.41756612,794,45.39937674,12952,6097,rypi?ski,kujawsko-pomorskie
2416053,?azy,50.425045,19.38025011,923,27.25501948,12945,6674,zawiercia?ski,?l?skie
1215063,Mak¢w Podhala?ski,49.70838069,19.67520642,589,50.69132699,12932,5569,suski,ma?opolskie
222013,Brzeg Dolny,51.2822307,16.69848563,844,22.3871734,12897,6736,wo?owski,dolno?l?skie
1405011,Milan¢wek,52.12667177,20.67874667,2235,26.78276344,12867,7867,grodziski,mazowieckie
2204032,Kolbudy,54.27551977,18.49042015,1245,24.70653225,12860,7241,gda?ski,pomorskie
2414031,L?dziny,50.13051942,19.12470868,1013,42.72727273,12857,6710,bieru?sko-l?dzi?ski,?l?skie
1807083,Ryman¢w,49.54220545,21.88329067,461,57.19255523,12828,5749,kro?nie?ski,podkarpackie
615011,Radzy? Podlaski,51.77227393,22.6262385,758,42.87367964,12799,6911,radzy?ski,lubelskie
2403021,Ustro?,49.71701065,18.83055746,1103,25.67546704,12794,6477,cieszy?ski,?l?skie
1011033,Podd?bice,51.88929837,18.89013697,635,37.50189022,12773,6613,podd?bicki,?¢dzkie
403083,Solec Kujawski,53.03071977,18.24610778,972,23.89498172,12753,6018,bydgoski,kujawsko-pomorskie
2215092,Szemud,54.46727906,18.24942468,817,34.14703783,12740,7005,wejherowski,pomorskie
3021132,Rokietnica,52.51721568,16.73364908,1122,18.94500264,12731,7564,pozna?ski,wielkopolskie
226021,Z?otoryja,51.12344346,15.91759626,835,24.62168979,12723,6344,z?otoryjski,dolno?l?skie
2604053,Daleszyce,50.77014827,20.81658309,582,34.84386347,12713,6885,kielecki,?wi?tokrzyskie
3021152,Suchy Las,52.52480529,16.8669655,2191,19.96781382,12702,8078,pozna?ski,wielkopolskie
2814033,Dobre Miasto,53.98876269,20.43897836,624,29.68238376,12693,6108,olszty?ski,warmi?sko-mazurskie
1814011,Przeworsk,50.0509488,22.50199783,821,49.20930233,12675,6450,przeworski,podkarpackie
3205083,Trzebiat¢w,54.06325545,15.30099979,530,20.77320506,12645,5613,gryficki,zachodniopomorskie
2002133,Wasilk¢w,53.22107825,23.1916752,839,35.09263584,12641,6423,bia?ostocki,podlaskie
3015053,Opalenica,52.3105334,16.40649368,732,26.26095585,12590,6047,nowotomyski,wielkopolskie
2809011,Lidzbark Warmi?ski,54.13137448,20.56653801,776,25.96667715,12582,6362,lidzbarski,warmi?sko-mazurskie
2002052,Juchnowiec Ko?cielny,52.99029525,23.15201749,866,44.28114086,12565,6872,bia?ostocki,podlaskie
3011032,Ko?cian,52.08073017,16.6888406,741,35.34892565,12565,5259,ko?cia?ski,wielkopolskie
804043,Ko?uch¢w,51.75985415,15.56952497,532,20.54818436,12557,5728,nowosolski,lubuskie
1816122,?wilcza,50.08228514,21.8719132,591,55.74481264,12557,6458,rzeszowski,podkarpackie
415072,Obrowo,52.97803498,18.83345587,709,29.76802117,12552,6423,toru?ski,kujawsko-pomorskie
1417043,Karczew,52.03590336,21.26987256,1178,43.15039202,12540,7015,otwocki,mazowieckie
